file,code,label
CWE590_Free_Memory_Not_on_Heap__free_long_alloca_06.c,"    free(data);
",1
CWE457_Use_of_Uninitialized_Variable__int_array_declare_partial_init_14.c,"                printIntLine(data[i]);
",1
CWE369_Divide_by_Zero__int_rand_modulo_01.c,"    printIntLine(100 % data);
",1
CWE78_OS_Command_Injection__char_listen_socket_execl_66a.c,"    char * dataArray[5];
",1
CWE369_Divide_by_Zero__int_rand_divide_62a.cpp,"    printIntLine(100 / data);
",1
CWE369_Divide_by_Zero__int_zero_modulo_41.c,"    printIntLine(100 % data);
",1
CWE590_Free_Memory_Not_on_Heap__free_int_declare_03.c,"    free(data);
",1
CWE134_Uncontrolled_Format_String__char_listen_socket_fprintf_16.c,"        fprintf(stdout, data);
",1
CWE415_Double_Free__malloc_free_int64_t_10.c,"        free(data);
",1
CWE457_Use_of_Uninitialized_Variable__struct_09.c,"        printIntLine(data.intOne);
",1
CWE590_Free_Memory_Not_on_Heap__free_int_declare_14.c,"    free(data);
",1
CWE590_Free_Memory_Not_on_Heap__free_struct_static_16.c,"    free(data);
",1
CWE190_Integer_Overflow__int_listen_socket_postinc_54a.c,"{
",1
CWE134_Uncontrolled_Format_String__char_environment_vprintf_44.c,"        vprintf(data, args);
",1
CWE190_Integer_Overflow__int_listen_socket_square_53a.c,"{
",1
CWE252_Unchecked_Return_Value__char_fgets_05.c,"            fgets(data, 100, stdin);
",1
CWE190_Integer_Overflow__short_max_square_65a.c,"{
",1
CWE457_Use_of_Uninitialized_Variable__struct_12.c,"        printIntLine(data.intTwo);
",1
CWE190_Integer_Overflow__int_listen_socket_preinc_17.c,"            ++data;
",1
CWE78_OS_Command_Injection__char_connect_socket_execl_68a.c,"    data = dataBuffer;
",1
CWE190_Integer_Overflow__unsigned_int_rand_preinc_41.c,"        ++data;
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_class_declare_68a.cpp,"    {
",1
CWE789_Uncontrolled_Mem_Alloc__new_char_rand_04.cpp,"                myString = new char[data];
",1
CWE190_Integer_Overflow__short_rand_multiply_15.c,"            short result = data * 2;
",1
CWE369_Divide_by_Zero__float_zero_22a.c,"    data = 0.0F;
",1
CWE590_Free_Memory_Not_on_Heap__delete_int_placement_new_32.cpp,"        delete data;
",1
CWE197_Numeric_Truncation_Error__short_listen_socket_12.c,"        char charData = (char)data;
",1
CWE190_Integer_Overflow__char_rand_square_82_bad.cpp,"        char result = data * data;
",1
CWE190_Integer_Overflow__char_rand_preinc_45.c,"        ++data;
",1
CWE197_Numeric_Truncation_Error__int_listen_socket_to_short_67a.c,"    int data;
",1
CWE676_Use_of_Potentially_Dangerous_Function__basic_14.cpp,"            cin >> charBuffer;
",1
CWE190_Integer_Overflow__int_connect_socket_preinc_42.c,"        ++data;
",1
CWE590_Free_Memory_Not_on_Heap__delete_long_placement_new_31.cpp,"        delete data;
",1
CWE190_Integer_Overflow__unsigned_int_rand_square_05.c,"            unsigned int result = data * data;
",1
CWE190_Integer_Overflow__unsigned_int_max_add_34.c,"            unsigned int result = data + 1;
",1
CWE590_Free_Memory_Not_on_Heap__delete_class_alloca_63a.cpp,"    TwoIntsClass * data;
",1
CWE590_Free_Memory_Not_on_Heap__free_int_static_65a.c,"{
",1
CWE190_Integer_Overflow__int_max_preinc_05.c,"            ++data;
",1
CWE590_Free_Memory_Not_on_Heap__free_int64_t_alloca_44.c,"    free(data);
",1
CWE590_Free_Memory_Not_on_Heap__delete_class_declare_18.cpp,"    delete data;
",1
CWE590_Free_Memory_Not_on_Heap__free_char_alloca_82_bad.cpp,"    free(data);
",1
CWE457_Use_of_Uninitialized_Variable__new_int_array_partial_init_17.cpp,"                printIntLine(data[i]);
",1
CWE590_Free_Memory_Not_on_Heap__delete_int_declare_73a.cpp,"    list<int *> dataList;
",1
CWE690_NULL_Deref_From_Return__int_realloc_05.c,"        data[0] = 5;
",1
CWE190_Integer_Overflow__unsigned_int_rand_multiply_14.c,"            unsigned int result = data * 2;
",1
CWE190_Integer_Overflow__int_connect_socket_multiply_83a.cpp,,1
CWE369_Divide_by_Zero__float_fgets_09.c,"            int result = (int)(100.0 / data);
",1
CWE197_Numeric_Truncation_Error__int_fgets_to_short_10.c,"        short shortData = (short)data;
",1
CWE190_Integer_Overflow__int_max_preinc_21.c,"            ++data;
",1
CWE457_Use_of_Uninitialized_Variable__new_double_array_no_init_18.cpp,"            printDoubleLine(data[i]);
",1
CWE416_Use_After_Free__new_delete_array_char_01.cpp,"    printLine(data);
",1
CWE190_Integer_Overflow__short_max_add_32.c,"            short result = data + 1;
",1
CWE401_Memory_Leak__new_array_twointsStruct_64a.cpp,"    data = NULL;
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_struct_alloca_11.cpp,"    delete [] data;
",1
CWE457_Use_of_Uninitialized_Variable__struct_array_malloc_partial_init_04.c,"                printIntLine(data[i].intTwo);
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_int_static_08.cpp,"    delete [] data;
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_int_static_73a.cpp,"    list<int *> dataList;
",1
CWE252_Unchecked_Return_Value__char_fwrite_02.c,"        fwrite((char *)""string"", sizeof(char), strlen(""string""), stdout);
",1
CWE457_Use_of_Uninitialized_Variable__double_array_malloc_no_init_07.c,"                printDoubleLine(data[i]);
",1
CWE190_Integer_Overflow__unsigned_int_max_add_63a.c,"    unsigned int data;
",1
CWE190_Integer_Overflow__char_fscanf_postinc_42.c,"        data++;
",1
CWE190_Integer_Overflow__int_rand_multiply_41.c,"        int result = data * 2;
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_int_alloca_72a.cpp,"    vector<int *> dataVector;
",1
CWE197_Numeric_Truncation_Error__short_fgets_32.c,"            char charData = (char)data;
",1
CWE416_Use_After_Free__new_delete_struct_05.cpp,"        printStructLine(data);
",1
CWE134_Uncontrolled_Format_String__char_listen_socket_vfprintf_06.c,"        vfprintf(stdout, data, args);
",1
CWE134_Uncontrolled_Format_String__char_file_vfprintf_12.c,"        vfprintf(stdout, data, args);
",1
CWE590_Free_Memory_Not_on_Heap__delete_struct_placement_new_04.cpp,"    delete data;
",1
CWE590_Free_Memory_Not_on_Heap__free_char_declare_07.c,"    free(data);
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_struct_declare_34.cpp,"        delete [] data;
",1
CWE197_Numeric_Truncation_Error__short_rand_10.c,"        char charData = (char)data;
",1
CWE369_Divide_by_Zero__int_fgets_modulo_62a.cpp,"    printIntLine(100 % data);
",1
CWE415_Double_Free__malloc_free_char_18.c,"    free(data);
",1
CWE457_Use_of_Uninitialized_Variable__double_12.c,"        printDoubleLine(data);
",1
CWE134_Uncontrolled_Format_String__char_environment_vprintf_13.c,"        vprintf(data, args);
",1
CWE190_Integer_Overflow__int64_t_max_square_82_bad.cpp,"        int64_t result = data * data;
",1
CWE190_Integer_Overflow__int_connect_socket_add_33.cpp,"            int result = data + 1;
",1
CWE369_Divide_by_Zero__float_listenSocket_07.c,"            int result = (int)(100.0 / data);
",1
CWE134_Uncontrolled_Format_String__char_file_snprintf_12.c,"            SNPRINTF(dest, 100-1, data);
",1
CWE457_Use_of_Uninitialized_Variable__int_array_malloc_no_init_08.c,"                printIntLine(data[i]);
",1
CWE190_Integer_Overflow__char_fscanf_multiply_05.c,"            char result = data * 2;
",1
CWE134_Uncontrolled_Format_String__char_file_fprintf_11.c,"        fprintf(stdout, data);
",1
CWE190_Integer_Overflow__unsigned_int_max_preinc_44.c,"        ++data;
",1
CWE457_Use_of_Uninitialized_Variable__int_pointer_05.c,"        printIntLine(*data);
",1
CWE369_Divide_by_Zero__float_listenSocket_53a.c,"{
",1
CWE190_Integer_Overflow__unsigned_int_max_postinc_68a.c,"    unsigned int data;
",1
CWE190_Integer_Overflow__int_rand_postinc_04.c,"            data++;
",1
CWE690_NULL_Deref_From_Return__int_realloc_01.c,"    data[0] = 5;
",1
CWE415_Double_Free__new_delete_class_84_bad.cpp,"    delete data;
",1
CWE78_OS_Command_Injection__char_listen_socket_execlp_84a.cpp,,1
CWE469_Use_of_Pointer_Subtraction_to_Determine_Size__char_15.c,"        indexOfSlashInString1 = (size_t)(slashInString1 - string2);
",1
CWE590_Free_Memory_Not_on_Heap__free_long_alloca_13.c,"    free(data);
",1
CWE190_Integer_Overflow__char_max_square_12.c,"            char result = data * data;
",1
CWE590_Free_Memory_Not_on_Heap__delete_int64_t_placement_new_41.cpp,"    delete data;
",1
CWE190_Integer_Overflow__unsigned_int_fscanf_postinc_41.c,"        data++;
",1
CWE190_Integer_Overflow__char_max_multiply_16.c,"            char result = data * 2;
",1
CWE415_Double_Free__new_delete_class_01.cpp,"    delete data;
",1
CWE590_Free_Memory_Not_on_Heap__free_int64_t_declare_31.c,"        free(data);
",1
CWE587_Assignment_of_Fixed_Address_to_Pointer__basic_05.c,"            char *charPointer = (char*)0x400000;
",1
CWE78_OS_Command_Injection__char_listen_socket_popen_83a.cpp,,1
CWE690_NULL_Deref_From_Return__int_malloc_21.c,"        data[0] = 5;
",1
CWE457_Use_of_Uninitialized_Variable__twointsclass_array_alloca_partial_init_11.cpp,"            printIntLine(data[i].intOne);
",1
CWE590_Free_Memory_Not_on_Heap__free_char_alloca_06.c,"    free(data);
",1
CWE190_Integer_Overflow__int_listen_socket_preinc_03.c,"            ++data;
",1
CWE563_Unused_Variable__unused_value_int_84a.cpp,"
",1
CWE197_Numeric_Truncation_Error__int_listen_socket_to_short_10.c,"        short shortData = (short)data;
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_long_alloca_44.cpp,"    delete [] data;
",1
CWE190_Integer_Overflow__unsigned_int_rand_add_54a.c,"{
",1
CWE78_OS_Command_Injection__char_environment_system_53a.c,"    char * data;
",1
CWE78_OS_Command_Injection__char_listen_socket_execlp_16.c,"    EXECLP(COMMAND_INT, COMMAND_INT, COMMAND_ARG1, COMMAND_ARG3, NULL);
",1
CWE78_OS_Command_Injection__char_listen_socket_execl_10.c,"    EXECL(COMMAND_INT_PATH, COMMAND_INT_PATH, COMMAND_ARG1, COMMAND_ARG3, NULL);
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_char_static_17.cpp,"    delete [] data;
",1
CWE415_Double_Free__new_delete_array_class_10.cpp,"        delete [] data;
",1
CWE134_Uncontrolled_Format_String__char_listen_socket_vfprintf_09.c,"        vfprintf(stdout, data, args);
",1
CWE415_Double_Free__malloc_free_char_31.c,"        free(data);
",1
CWE78_OS_Command_Injection__char_console_popen_12.c,"        pipe = POPEN(data, ""w"");
",1
CWE78_OS_Command_Injection__char_environment_execl_42.c,"    EXECL(COMMAND_INT_PATH, COMMAND_INT_PATH, COMMAND_ARG1, COMMAND_ARG3, NULL);
",1
CWE590_Free_Memory_Not_on_Heap__free_int64_t_declare_34.c,"        free(data);
",1
CWE190_Integer_Overflow__int_fscanf_add_63a.c,"    int data;
",1
CWE690_NULL_Deref_From_Return__int_realloc_10.c,"        data[0] = 5;
",1
CWE190_Integer_Overflow__int_fgets_multiply_41.c,"        int result = data * 2;
",1
CWE190_Integer_Overflow__short_max_multiply_44.c,"        short result = data * 2;
",1
CWE457_Use_of_Uninitialized_Variable__twointsclass_array_declare_no_init_02.cpp,"            printIntLine(data[i].intOne);
",1
CWE401_Memory_Leak__new_array_twointsStruct_53a.cpp,"
",1
CWE190_Integer_Overflow__int_max_add_21.c,"            int result = data + 1;
",1
CWE134_Uncontrolled_Format_String__char_environment_printf_61a.c,"    printf(data);
",1
CWE401_Memory_Leak__new_TwoIntsClass_53a.cpp,"
",1
CWE190_Integer_Overflow__int_fscanf_square_42.c,"        int result = data * data;
",1
CWE416_Use_After_Free__new_delete_char_18.cpp,"    printHexCharLine(*data);
",1
CWE190_Integer_Overflow__int_connect_socket_square_18.c,"        int result = data * data;
",1
CWE190_Integer_Overflow__unsigned_int_rand_multiply_21.c,"            unsigned int result = data * 2;
",1
CWE416_Use_After_Free__new_delete_array_struct_03.cpp,"        printStructLine(&data[0]);
",1
CWE190_Integer_Overflow__int_listen_socket_add_17.c,"            int result = data + 1;
",1
CWE789_Uncontrolled_Mem_Alloc__malloc_char_connect_socket_31.c,"                myString = (char *)malloc(data*sizeof(char));
",1
CWE190_Integer_Overflow__int_fgets_square_53a.c,"{
",1
CWE416_Use_After_Free__new_delete_class_16.cpp,"        printIntLine(data->intOne);
",1
CWE134_Uncontrolled_Format_String__char_listen_socket_snprintf_54a.c,"    char * data;
",1
CWE190_Integer_Overflow__short_rand_multiply_08.c,"            short result = data * 2;
",1
CWE78_OS_Command_Injection__char_listen_socket_popen_84_bad.cpp,"        pipe = POPEN(data, ""w"");
",1
CWE134_Uncontrolled_Format_String__char_listen_socket_vprintf_16.c,"        vprintf(data, args);
",1
CWE416_Use_After_Free__new_delete_array_char_18.cpp,"    printLine(data);
",1
CWE789_Uncontrolled_Mem_Alloc__new_char_listen_socket_83_bad.cpp,"            myString = new char[data];
",1
CWE78_OS_Command_Injection__char_environment_execl_64a.c,"    {
",1
CWE457_Use_of_Uninitialized_Variable__int_array_declare_no_init_04.c,"                printIntLine(data[i]);
",1
CWE563_Unused_Variable__unused_value_long_83_bad.cpp,"    data = 10L;
",1
CWE190_Integer_Overflow__short_rand_add_84_bad.cpp,"        short result = data + 1;
",1
CWE590_Free_Memory_Not_on_Heap__delete_array_int_declare_06.cpp,"    delete [] data;
",1
CWE415_Double_Free__malloc_free_struct_16.c,"        free(data);
",1
CWE78_OS_Command_Injection__char_connect_socket_execl_13.c,"    EXECL(COMMAND_INT_PATH, COMMAND_INT_PATH, COMMAND_ARG1, COMMAND_ARG3, NULL);
",1
CWE190_Integer_Overflow__short_max_add_73a.cpp,"    list<short> dataList;
",1
CWE401_Memory_Leak__new_array_twointsStruct_54a.cpp,"
",1
CWE457_Use_of_Uninitialized_Variable__struct_array_alloca_partial_init_10.c,"                printIntLine(data[i].intTwo);
",1
CWE190_Integer_Overflow__char_rand_postinc_53a.c,"{
",1
CWE789_Uncontrolled_Mem_Alloc__malloc_char_listen_socket_44.c,"            myString = (char *)malloc(data*sizeof(char));
",1
CWE590_Free_Memory_Not_on_Heap__delete_int64_t_declare_41.cpp,"    delete data;
",1
CWE190_Integer_Overflow__int_connect_socket_square_82_bad.cpp,"        int result = data * data;
",1
CWE457_Use_of_Uninitialized_Variable__double_array_declare_partial_init_06.c,"                printDoubleLine(data[i]);
",1
CWE190_Integer_Overflow__int64_t_fscanf_square_83a.cpp,"
",1
CWE457_Use_of_Uninitialized_Variable__new_struct_array_no_init_01.cpp,"            printIntLine(data[i].intTwo);
",1
CWE78_OS_Command_Injection__char_connect_socket_execl_61a.c,"    EXECL(COMMAND_INT_PATH, COMMAND_INT_PATH, COMMAND_ARG1, COMMAND_ARG3, NULL);
",1
CWE369_Divide_by_Zero__int_rand_modulo_07.c,"        printIntLine(100 % data);
",1
CWE369_Divide_by_Zero__int_rand_divide_14.c,"        printIntLine(100 / data);
",1
CWE690_NULL_Deref_From_Return__int_calloc_06.c,"        data[0] = 5;
",1
CWE190_Integer_Overflow__char_max_square_06.c,"            char result = data * data;
",1
CWE369_Divide_by_Zero__int_rand_divide_45.c,"    printIntLine(100 / data);
",1
CWE590_Free_Memory_Not_on_Heap__delete_char_declare_65a.cpp,"{
",1
CWE590_Free_Memory_Not_on_Heap__delete_class_placement_new_17.cpp,"    delete data;
",1
CWE457_Use_of_Uninitialized_Variable__new_double_array_partial_init_10.cpp,"                printDoubleLine(data[i]);
",1
CWE134_Uncontrolled_Format_String__char_listen_socket_fprintf_07.c,"        fprintf(stdout, data);
",1
CWE690_NULL_Deref_From_Return__long_realloc_83a.cpp,"
",1
CWE78_OS_Command_Injection__char_connect_socket_execl_02.c,"    EXECL(COMMAND_INT_PATH, COMMAND_INT_PATH, COMMAND_ARG1, COMMAND_ARG3, NULL);
",1
CWE415_Double_Free__new_delete_char_14.cpp,"        delete data;
",1
CWE134_Uncontrolled_Format_String__char_listen_socket_printf_08.c,"        printf(data);
",1
CWE134_Uncontrolled_Format_String__char_connect_socket_fprintf_03.c,"        fprintf(stdout, data);
",1
CWE190_Integer_Overflow__short_max_square_53a.c,"{
",1
CWE590_Free_Memory_Not_on_Heap__delete_int64_t_alloca_09.cpp,"    delete data;
",1
CWE134_Uncontrolled_Format_String__char_connect_socket_fprintf_02.c,"        fprintf(stdout, data);
",1
CWE190_Integer_Overflow__unsigned_int_max_multiply_18.c,"        unsigned int result = data * 2;
",1
CWE134_Uncontrolled_Format_String__char_connect_socket_vfprintf_81_bad.cpp,"        vfprintf(stdout, data, args);
",1
CWE476_NULL_Pointer_Dereference__long_82_bad.cpp,"    printLongLine(*data);
",1
CWE457_Use_of_Uninitialized_Variable__int_array_alloca_no_init_03.c,"                printIntLine(data[i]);
",1
CWE415_Double_Free__new_delete_array_int_13.cpp,"        delete [] data;
",1
CWE590_Free_Memory_Not_on_Heap__delete_int_alloca_07.cpp,"    delete data;
",1
CWE369_Divide_by_Zero__int_rand_divide_63a.c,"{
",1
CWE401_Memory_Leak__int_realloc_52a.c,"
",1
CWE190_Integer_Overflow__char_max_postinc_42.c,"        data++;
",1
CWE197_Numeric_Truncation_Error__int_fgets_to_short_01.c,"        short shortData = (short)data;
",1
CWE197_Numeric_Truncation_Error__int_rand_to_char_66a.c,"    int dataArray[5];
",1
CWE78_OS_Command_Injection__char_file_popen_83a.cpp,"    printLine(""Calling good()..."");
",1
CWE134_Uncontrolled_Format_String__char_file_fprintf_32.c,"        fprintf(stdout, data);
",1
CWE78_OS_Command_Injection__char_console_popen_01.c,"        pipe = POPEN(data, ""w"");
",1
CWE369_Divide_by_Zero__int_listen_socket_modulo_43.cpp,"    printIntLine(100 % data);
",1
CWE197_Numeric_Truncation_Error__int_large_to_char_42.c,"        char charData = (char)data;
",1
CWE190_Integer_Overflow__short_rand_preinc_42.c,"        ++data;
",1
CWE78_OS_Command_Injection__char_console_popen_66a.c,"    char data_buf[100] = FULL_COMMAND;
",1
CWE78_OS_Command_Injection__char_console_popen_83_bad.cpp,"        pipe = POPEN(data, ""w"");
",1
CWE457_Use_of_Uninitialized_Variable__int_array_alloca_no_init_11.c,"                printIntLine(data[i]);
",1
CWE590_Free_Memory_Not_on_Heap__delete_int64_t_static_03.cpp,"    delete data;
",1
CWE190_Integer_Overflow__short_rand_multiply_07.c,"            short result = data * 2;
",1
CWE369_Divide_by_Zero__int_rand_modulo_32.c,"        printIntLine(100 % data);
",1
CWE688_Function_Call_With_Incorrect_Variable_or_Reference_as_Argument__basic_08.c,"            sprintf(dest, ""%s"", intFive);
",1
CWE401_Memory_Leak__new_twoIntsStruct_53a.cpp,"
",1
CWE457_Use_of_Uninitialized_Variable__double_array_malloc_no_init_10.c,"                printDoubleLine(data[i]);
",1
